10,50,2.3202896118164062,5.803585052490234
30,50,3.543853759765625,15.017509460449219
50,50,4.364728927612305,24.87659454345703
70,50,5.3253173828125,37.15348243713379
90,50,8.260965347290039,43.90072822570801
110,50,8.162975311279297,51.84602737426758
130,50,8.937597274780273,59.86928939819336
150,50,9.655475616455078,72.82423973083496
170,50,10.910749435424805,81.23588562011719
190,50,11.700153350830078,92.8792953491211
210,50,13.347387313842773,99.31802749633789
230,50,14.171123504638672,118.24512481689453
250,50,15.146493911743164,118.0567741394043
270,50,16.334056854248047,132.13753700256348
290,50,17.29869842529297,136.05022430419922
310,50,18.465518951416016,154.68621253967285
330,50,19.511938095092773,155.48372268676758
350,50,20.44963836669922,166.21708869934082
370,50,22.01533317565918,176.34153366088867
390,50,50.615549087524414,182.65080451965332
10,100,2.0661354064941406,5.624532699584961
30,100,3.1309127807617188,15.024423599243164
50,100,5.3615570068359375,26.093482971191406
70,100,7.491350173950195,33.16903114318848
90,100,6.534576416015625,42.076826095581055
110,100,7.582426071166992,52.954673767089844
130,100,8.780241012573242,62.86120414733887
150,100,10.093450546264648,71.56944274902344
170,100,10.717153549194336,82.10444450378418
190,100,12.080192565917969,90.88778495788574
210,100,13.056755065917969,109.78960990905762
230,100,14.356613159179688,112.49375343322754
250,100,15.427827835083008,118.53384971618652
270,100,16.843557357788086,130.48243522644043
290,100,17.488956451416016,145.7533836364746
310,100,18.632173538208008,153.84697914123535
330,100,19.82283592224121,167.69051551818848
350,100,20.479679107666016,170.06969451904297
370,100,21.744966506958008,196.69485092163086
390,100,22.96614646911621,188.39311599731445
10,150,2.1355152130126953,5.61833381652832
30,150,3.9908885955810547,15.988588333129883
50,150,4.265069961547852,25.03228187561035
70,150,5.541324615478516,35.425662994384766
90,150,7.93910026550293,43.65730285644531
110,150,8.063077926635742,52.056312561035156
130,150,9.064197540283203,61.136484146118164
150,150,9.950637817382812,75.65498352050781
170,150,11.024713516235352,81.70914649963379
190,150,12.087106704711914,90.88969230651855
210,150,12.994527816772461,100.82626342773438
230,150,14.060020446777344,129.08554077148438
250,150,15.145063400268555,119.10295486450195
270,150,16.362905502319336,128.7546157836914
290,150,17.505407333374023,135.85686683654785
310,150,18.42522621154785,157.362699508667
330,150,19.544601440429688,172.7609634399414
350,150,20.81012725830078,163.6662483215332
370,150,22.045612335205078,171.7541217803955
390,150,22.870779037475586,183.85696411132812
10,200,2.076864242553711,5.675554275512695
30,200,3.113269805908203,15.184640884399414
50,200,4.449367523193359,26.47852897644043
70,200,5.487680435180664,33.94484519958496
90,200,6.388425827026367,42.57345199584961
110,200,7.988452911376953,51.13720893859863
130,200,8.933782577514648,62.638044357299805
150,200,10.198116302490234,79.32591438293457
170,200,12.050390243530273,82.65829086303711
190,200,12.03775405883789,97.08046913146973
210,200,13.188838958740234,105.33857345581055
230,200,16.41845703125,116.55592918395996
250,200,17.810583114624023,126.65987014770508
270,200,16.50071144104004,131.05177879333496
290,200,17.699480056762695,153.8560390472412
310,200,18.454551696777344,152.96697616577148
330,200,20.544767379760742,165.31991958618164
350,200,22.974729537963867,169.24715042114258
370,200,22.086143493652344,193.32504272460938
390,200,23.420095443725586,188.20905685424805
10,300,3.5152435302734375,8.150339126586914
30,300,3.1309127807617188,15.161752700805664
50,300,4.506587982177734,24.262666702270508
70,300,5.832195281982422,32.82761573791504
90,300,6.941080093383789,42.26827621459961
110,300,7.558345794677734,53.14803123474121
130,300,9.98997688293457,62.64472007751465
150,300,11.245250701904297,77.8191089630127
170,300,11.053800582885742,92.13614463806152
190,300,12.206077575683594,90.35682678222656
210,300,13.482093811035156,102.82015800476074
230,300,14.2822265625,114.14694786071777
250,300,15.714406967163086,133.82673263549805
270,300,16.620159149169922,136.0013484954834
290,300,17.915010452270508,148.47445487976074
310,300,18.954038619995117,148.90122413635254
330,300,21.799325942993164,167.42372512817383
350,300,21.20065689086914,171.3085174560547
370,300,22.127151489257812,187.14094161987305
390,300,23.24652671813965,181.51187896728516
10,400,3.059864044189453,6.083488464355469
30,400,4.297018051147461,14.973878860473633
50,400,4.29534912109375,24.070024490356445
70,400,5.61976432800293,33.42127799987793
90,400,6.499528884887695,46.616315841674805
110,400,8.280754089355469,53.78270149230957
130,400,9.183406829833984,88.22131156921387
150,400,10.07223129272461,72.36194610595703
170,400,11.293172836303711,88.16123008728027
190,400,13.005733489990234,95.6416130065918
210,400,14.05024528503418,107.56230354309082
230,400,14.530420303344727,116.31608009338379
250,400,15.519857406616211,131.15644454956055
270,400,16.721010208129883,133.55255126953125
290,400,17.879962921142578,153.275728225708
310,400,19.109249114990234,163.29383850097656
330,400,21.08478546142578,166.8837070465088
350,400,21.21877670288086,176.072359085083
370,400,22.672414779663086,181.0929775238037
390,400,23.720264434814453,188.917875289917
10,500,2.257108688354492,5.721807479858398
30,500,4.411458969116211,16.602039337158203
50,500,4.561901092529297,25.950908660888672
70,500,5.665302276611328,33.83350372314453
90,500,7.056713104248047,42.42110252380371
110,500,7.968664169311523,53.39527130126953
130,500,8.931875228881836,62.677860260009766
150,500,10.180950164794922,72.13425636291504
170,500,11.08241081237793,86.4555835723877
190,500,12.58993148803711,96.26221656799316
210,500,15.851497650146484,103.74999046325684
230,500,14.609098434448242,109.46249961853027
250,500,15.894412994384766,128.03125381469727
270,500,16.671180725097656,134.77134704589844
290,500,17.862796783447266,144.14238929748535
310,500,19.037485122680664,148.99826049804688
330,500,20.760297775268555,167.30189323425293
350,500,21.765470504760742,184.8287582397461
370,500,22.90630340576172,184.40008163452148
390,500,27.828216552734375,203.8261890411377
10,600,2.202272415161133,5.756378173828125
30,600,3.989696502685547,17.668485641479492
50,600,5.123376846313477,26.781797409057617
70,600,5.749225616455078,34.0421199798584
90,600,6.816387176513672,48.86269569396973
110,600,14.445304870605469,57.95931816101074
130,600,9.151458740234375,62.262773513793945
150,600,10.571718215942383,70.86348533630371
170,600,11.429786682128906,90.7447338104248
190,600,12.77923583984375,91.29953384399414
210,600,13.838768005371094,105.38268089294434
230,600,14.950752258300781,112.72740364074707
250,600,15.920877456665039,118.93486976623535
270,600,16.921520233154297,133.1319808959961
290,600,18.194198608398438,141.94965362548828
310,600,19.287109375,155.75408935546875
330,600,20.61629295349121,167.58966445922852
350,600,21.515846252441406,172.52087593078613
370,600,23.197412490844727,181.88905715942383
390,600,24.428606033325195,182.9359531402588
10,700,2.1011829376220703,5.751132965087891
30,700,3.651142120361328,15.0299072265625
50,700,4.677295684814453,24.44624900817871
70,700,6.26683235168457,34.302473068237305
90,700,7.046699523925781,47.440528869628906
110,700,8.263111114501953,52.77657508850098
130,700,9.39631462097168,61.60712242126465
150,700,10.478973388671875,74.36585426330566
170,700,11.48533821105957,89.98346328735352
190,700,12.758731842041016,98.64521026611328
210,700,13.891220092773438,100.63409805297852
230,700,14.797449111938477,117.31171607971191
250,700,16.198158264160156,130.418062210083
270,700,17.380475997924805,130.01465797424316
290,700,18.553495407104492,150.2366065979004
310,700,19.62566375732422,156.4805507659912
330,700,20.67708969116211,168.40434074401855
350,700,21.998167037963867,173.51651191711426
370,700,23.134469985961914,183.02369117736816
390,700,24.667978286743164,185.67919731140137
10,800,2.061128616333008,5.855321884155273
30,800,3.692626953125,15.48004150390625
50,800,4.8923492431640625,28.00917625427246
70,800,5.930423736572266,34.36422348022461
90,800,7.195472717285156,43.509721755981445
110,800,8.209228515625,51.44691467285156
130,800,9.608745574951172,62.80159950256348
150,800,10.39886474609375,74.77331161499023
170,800,11.718273162841797,86.15708351135254
190,800,14.640092849731445,95.1986312866211
210,800,13.965845108032227,101.72128677368164
230,800,14.996767044067383,117.18344688415527
250,800,16.239404678344727,124.6340274810791
270,800,17.16923713684082,131.47473335266113
290,800,18.61262321472168,148.44441413879395
310,800,19.58155632019043,155.69496154785156
330,800,21.326303482055664,170.16005516052246
350,800,22.0181941986084,168.0915355682373
370,800,23.218631744384766,187.00599670410156
390,800,24.870634078979492,188.4477138519287
10,900,2.034425735473633,5.681753158569336
30,900,3.2265186309814453,15.100717544555664
50,900,4.949331283569336,24.416446685791016
70,900,5.820035934448242,37.9338264465332
90,900,7.450103759765625,43.72096061706543
110,900,8.358955383300781,53.743600845336914
130,900,9.561300277709961,62.47568130493164
150,900,10.3607177734375,73.07195663452148
170,900,11.516332626342773,85.41178703308105
190,900,12.700080871582031,92.29636192321777
210,900,14.01209831237793,107.46192932128906
230,900,15.109062194824219,119.10080909729004
250,900,16.505956649780273,122.41601943969727
270,900,17.50040054321289,132.3237419128418
290,900,18.788576126098633,147.00770378112793
310,900,19.5310115814209,172.50800132751465
330,900,21.477699279785156,167.21057891845703
350,900,22.574424743652344,171.53644561767578
370,900,23.585081100463867,183.17437171936035
390,900,24.747610092163086,186.89393997192383
10,1000,2.0537376403808594,6.098270416259766
30,1000,3.323793411254883,15.9759521484375
50,1000,4.524707794189453,24.936914443969727
70,1000,6.464958190917969,33.64396095275879
90,1000,7.185935974121094,42.891502380371094
110,1000,8.558988571166992,50.71902275085449
130,1000,9.421825408935547,70.5862045288086
150,1000,11.216163635253906,73.68183135986328
170,1000,11.766672134399414,88.01460266113281
190,1000,13.01121711730957,90.66915512084961
210,1000,14.301300048828125,105.47852516174316
230,1000,15.32602310180664,120.68009376525879
250,1000,16.496896743774414,128.86929512023926
270,1000,17.21787452697754,129.63581085205078
290,1000,18.51344108581543,143.39876174926758
310,1000,20.155668258666992,152.2817611694336
330,1000,21.470308303833008,168.51067543029785
350,1000,22.709369659423828,183.55655670166016
370,1000,23.991107940673828,175.445556640625
390,1000,26.740312576293945,195.06239891052246
10,1100,3.5011768341064453,8.198738098144531
30,1100,3.565549850463867,14.88494873046875
50,1100,4.575967788696289,24.802446365356445
70,1100,5.775928497314453,34.403085708618164
90,1100,7.046222686767578,44.09623146057129
110,1100,8.519172668457031,51.43904685974121
130,1100,9.48953628540039,67.47198104858398
150,1100,10.659217834472656,76.29203796386719
170,1100,11.899471282958984,85.77799797058105
190,1100,13.04316520690918,99.34234619140625
210,1100,14.171838760375977,107.08117485046387
230,1100,20.58267593383789,124.19581413269043
250,1100,18.72873306274414,130.23972511291504
270,1100,17.989158630371094,142.17019081115723
290,1100,21.516799926757812,144.03128623962402
310,1100,20.234107971191406,152.37689018249512
330,1100,21.561145782470703,174.38888549804688
350,1100,22.381067276000977,169.91281509399414
370,1100,23.91672134399414,177.56891250610352
390,1100,25.10833740234375,184.67140197753906
10,1200,2.0656585693359375,6.008148193359375
30,1200,3.6973953247070312,14.923810958862305
50,1200,4.495143890380859,25.19989013671875
70,1200,5.793571472167969,34.296274185180664
90,1200,7.1392059326171875,43.48587989807129
110,1200,8.488893508911133,53.174495697021484
130,1200,9.699583053588867,64.98599052429199
150,1200,10.74075698852539,78.28354835510254
170,1200,11.925458908081055,86.29322052001953
190,1200,13.164997100830078,91.64166450500488
210,1200,14.264822006225586,106.03976249694824
230,1200,15.584707260131836,110.57114601135254
250,1200,16.943931579589844,123.58903884887695
270,1200,18.17178726196289,135.1916790008545
290,1200,19.0887451171875,139.754056930542
310,1200,20.548105239868164,149.8873233795166
330,1200,22.450685501098633,164.12878036499023
350,1200,23.183345794677734,174.93748664855957
370,1200,24.120569229125977,185.39190292358398
